"group","case","comparison","locale","expected","original","candidate","guarded"
"atom",286,"forward_equal","C.UTF-8",TRUE,FALSE,TRUE,TRUE
"atom",286,"reverse_equal","C.UTF-8",TRUE,FALSE,TRUE,TRUE
"atom",286,"reflexivity","C.UTF-8",TRUE,TRUE,TRUE,TRUE
"atom",286,"unequal_control","C.UTF-8",FALSE,FALSE,FALSE,FALSE
"atom",287,"forward_equal","C.UTF-8",TRUE,TRUE,TRUE,TRUE
"atom",287,"reverse_equal","C.UTF-8",TRUE,TRUE,TRUE,TRUE
"atom",287,"reflexivity","C.UTF-8",TRUE,TRUE,TRUE,TRUE
"atom",287,"unequal_control","C.UTF-8",FALSE,FALSE,FALSE,FALSE
"atom",288,"forward_equal","C.UTF-8",TRUE,FALSE,TRUE,TRUE
"atom",288,"reverse_equal","C.UTF-8",TRUE,FALSE,TRUE,TRUE
"atom",288,"reflexivity","C.UTF-8",TRUE,TRUE,TRUE,TRUE
"atom",288,"unequal_control","C.UTF-8",FALSE,FALSE,FALSE,FALSE
"atom",289,"forward_equal","C.UTF-8",TRUE,TRUE,TRUE,TRUE
"atom",289,"reverse_equal","C.UTF-8",TRUE,TRUE,TRUE,TRUE
"atom",289,"reflexivity","C.UTF-8",TRUE,TRUE,TRUE,TRUE
"atom",289,"unequal_control","C.UTF-8",FALSE,FALSE,FALSE,FALSE
"atom",290,"forward_equal","C.UTF-8",TRUE,TRUE,TRUE,TRUE
"atom",290,"reverse_equal","C.UTF-8",TRUE,TRUE,TRUE,TRUE
"atom",290,"reflexivity","C.UTF-8",TRUE,TRUE,TRUE,TRUE
"atom",290,"unequal_control","C.UTF-8",FALSE,FALSE,FALSE,FALSE
"atom",291,"forward_equal","C.UTF-8",TRUE,TRUE,TRUE,TRUE
"atom",291,"reverse_equal","C.UTF-8",TRUE,TRUE,TRUE,TRUE
"atom",291,"reflexivity","C.UTF-8",TRUE,TRUE,TRUE,TRUE
"atom",291,"unequal_control","C.UTF-8",FALSE,FALSE,FALSE,FALSE
"atom",292,"forward_equal","C.UTF-8",TRUE,TRUE,TRUE,TRUE
"atom",292,"reverse_equal","C.UTF-8",TRUE,TRUE,TRUE,TRUE
"atom",292,"reflexivity","C.UTF-8",TRUE,TRUE,TRUE,TRUE
"atom",292,"unequal_control","C.UTF-8",FALSE,FALSE,FALSE,FALSE
"atom",293,"forward_equal","C.UTF-8",TRUE,TRUE,TRUE,TRUE
"atom",293,"reverse_equal","C.UTF-8",TRUE,TRUE,TRUE,TRUE
"atom",293,"reflexivity","C.UTF-8",TRUE,TRUE,TRUE,TRUE
"atom",293,"unequal_control","C.UTF-8",FALSE,FALSE,FALSE,FALSE
"atom",294,"forward_equal","C.UTF-8",TRUE,TRUE,TRUE,TRUE
"atom",294,"reverse_equal","C.UTF-8",TRUE,TRUE,TRUE,TRUE
"atom",294,"reflexivity","C.UTF-8",TRUE,TRUE,TRUE,TRUE
"atom",294,"unequal_control","C.UTF-8",FALSE,FALSE,FALSE,FALSE
"atom",295,"forward_equal","C.UTF-8",TRUE,FALSE,TRUE,TRUE
"atom",295,"reverse_equal","C.UTF-8",TRUE,FALSE,TRUE,TRUE
"atom",295,"reflexivity","C.UTF-8",TRUE,TRUE,TRUE,TRUE
"atom",295,"unequal_control","C.UTF-8",FALSE,FALSE,FALSE,FALSE
"atom",296,"forward_equal","C.UTF-8",TRUE,FALSE,TRUE,TRUE
"atom",296,"reverse_equal","C.UTF-8",TRUE,FALSE,TRUE,TRUE
"atom",296,"reflexivity","C.UTF-8",TRUE,TRUE,TRUE,TRUE
"atom",296,"unequal_control","C.UTF-8",FALSE,FALSE,FALSE,FALSE
"atom",297,"forward_equal","C.UTF-8",TRUE,FALSE,TRUE,TRUE
"atom",297,"reverse_equal","C.UTF-8",TRUE,FALSE,TRUE,TRUE
"atom",297,"reflexivity","C.UTF-8",TRUE,TRUE,TRUE,TRUE
"atom",297,"unequal_control","C.UTF-8",FALSE,FALSE,FALSE,FALSE
"atom",298,"forward_equal","C.UTF-8",TRUE,FALSE,TRUE,TRUE
"atom",298,"reverse_equal","C.UTF-8",TRUE,FALSE,TRUE,TRUE
"atom",298,"reflexivity","C.UTF-8",TRUE,TRUE,TRUE,TRUE
"atom",298,"unequal_control","C.UTF-8",FALSE,FALSE,FALSE,FALSE
"atom",299,"forward_equal","C.UTF-8",TRUE,FALSE,TRUE,TRUE
"atom",299,"reverse_equal","C.UTF-8",TRUE,FALSE,TRUE,TRUE
"atom",299,"reflexivity","C.UTF-8",TRUE,TRUE,TRUE,TRUE
"atom",299,"unequal_control","C.UTF-8",FALSE,FALSE,FALSE,FALSE
"atom",300,"forward_equal","C.UTF-8",TRUE,FALSE,TRUE,TRUE
"atom",300,"reverse_equal","C.UTF-8",TRUE,FALSE,TRUE,TRUE
"atom",300,"reflexivity","C.UTF-8",TRUE,TRUE,TRUE,TRUE
"atom",300,"unequal_control","C.UTF-8",FALSE,FALSE,FALSE,FALSE
"atom",301,"forward_equal","C.UTF-8",TRUE,TRUE,TRUE,TRUE
"atom",301,"reverse_equal","C.UTF-8",TRUE,TRUE,TRUE,TRUE
"atom",301,"reflexivity","C.UTF-8",TRUE,TRUE,TRUE,TRUE
"atom",301,"unequal_control","C.UTF-8",FALSE,FALSE,FALSE,FALSE
"atom",302,"forward_equal","C.UTF-8",TRUE,TRUE,TRUE,TRUE
"atom",302,"reverse_equal","C.UTF-8",TRUE,TRUE,TRUE,TRUE
"atom",302,"reflexivity","C.UTF-8",TRUE,TRUE,TRUE,TRUE
"atom",302,"unequal_control","C.UTF-8",FALSE,FALSE,FALSE,FALSE
"atom",303,"forward_equal","C.UTF-8",TRUE,FALSE,TRUE,TRUE
"atom",303,"reverse_equal","C.UTF-8",TRUE,FALSE,TRUE,TRUE
"atom",303,"reflexivity","C.UTF-8",TRUE,TRUE,TRUE,TRUE
"atom",303,"unequal_control","C.UTF-8",FALSE,FALSE,FALSE,FALSE
"atom",304,"forward_equal","C.UTF-8",TRUE,FALSE,TRUE,TRUE
"atom",304,"reverse_equal","C.UTF-8",TRUE,FALSE,TRUE,TRUE
"atom",304,"reflexivity","C.UTF-8",TRUE,TRUE,TRUE,TRUE
"atom",304,"unequal_control","C.UTF-8",FALSE,FALSE,FALSE,FALSE
"atom",305,"forward_equal","C.UTF-8",TRUE,TRUE,TRUE,TRUE
"atom",305,"reverse_equal","C.UTF-8",TRUE,TRUE,TRUE,TRUE
"atom",305,"reflexivity","C.UTF-8",TRUE,TRUE,TRUE,TRUE
"atom",305,"unequal_control","C.UTF-8",FALSE,FALSE,FALSE,FALSE
"atom",306,"forward_equal","C.UTF-8",TRUE,FALSE,TRUE,TRUE
"atom",306,"reverse_equal","C.UTF-8",TRUE,FALSE,TRUE,TRUE
"atom",306,"reflexivity","C.UTF-8",TRUE,TRUE,TRUE,TRUE
"atom",306,"unequal_control","C.UTF-8",FALSE,FALSE,FALSE,FALSE
"atom",307,"forward_equal","C.UTF-8",TRUE,TRUE,TRUE,TRUE
"atom",307,"reverse_equal","C.UTF-8",TRUE,TRUE,TRUE,TRUE
"atom",307,"reflexivity","C.UTF-8",TRUE,TRUE,TRUE,TRUE
"atom",307,"unequal_control","C.UTF-8",FALSE,FALSE,FALSE,FALSE
"atom",308,"forward_equal","C.UTF-8",TRUE,TRUE,TRUE,TRUE
"atom",308,"reverse_equal","C.UTF-8",TRUE,TRUE,TRUE,TRUE
"atom",308,"reflexivity","C.UTF-8",TRUE,TRUE,TRUE,TRUE
"atom",308,"unequal_control","C.UTF-8",FALSE,FALSE,FALSE,FALSE
"atom",309,"forward_equal","C.UTF-8",TRUE,FALSE,TRUE,TRUE
"atom",309,"reverse_equal","C.UTF-8",TRUE,FALSE,TRUE,TRUE
"atom",309,"reflexivity","C.UTF-8",TRUE,TRUE,TRUE,TRUE
"atom",309,"unequal_control","C.UTF-8",FALSE,FALSE,FALSE,FALSE
"atom",310,"forward_equal","C.UTF-8",TRUE,FALSE,TRUE,TRUE
"atom",310,"reverse_equal","C.UTF-8",TRUE,FALSE,TRUE,TRUE
"atom",310,"reflexivity","C.UTF-8",TRUE,TRUE,TRUE,TRUE
"atom",310,"unequal_control","C.UTF-8",FALSE,FALSE,FALSE,FALSE
"atom",311,"forward_equal","C.UTF-8",TRUE,TRUE,TRUE,TRUE
"atom",311,"reverse_equal","C.UTF-8",TRUE,TRUE,TRUE,TRUE
"atom",311,"reflexivity","C.UTF-8",TRUE,TRUE,TRUE,TRUE
"atom",311,"unequal_control","C.UTF-8",FALSE,FALSE,FALSE,FALSE
"atom",312,"forward_equal","C.UTF-8",TRUE,FALSE,TRUE,TRUE
"atom",312,"reverse_equal","C.UTF-8",TRUE,FALSE,TRUE,TRUE
"atom",312,"reflexivity","C.UTF-8",TRUE,TRUE,TRUE,TRUE
"atom",312,"unequal_control","C.UTF-8",FALSE,FALSE,FALSE,FALSE
"atom",313,"forward_equal","C.UTF-8",TRUE,TRUE,TRUE,TRUE
"atom",313,"reverse_equal","C.UTF-8",TRUE,TRUE,TRUE,TRUE
"atom",313,"reflexivity","C.UTF-8",TRUE,TRUE,TRUE,TRUE
"atom",313,"unequal_control","C.UTF-8",FALSE,FALSE,FALSE,FALSE
"atom",314,"forward_equal","C.UTF-8",TRUE,TRUE,TRUE,TRUE
"atom",314,"reverse_equal","C.UTF-8",TRUE,TRUE,TRUE,TRUE
"atom",314,"reflexivity","C.UTF-8",TRUE,TRUE,TRUE,TRUE
"atom",314,"unequal_control","C.UTF-8",FALSE,FALSE,FALSE,FALSE
"atom",315,"forward_equal","C.UTF-8",TRUE,TRUE,TRUE,TRUE
"atom",315,"reverse_equal","C.UTF-8",TRUE,TRUE,TRUE,TRUE
"atom",315,"reflexivity","C.UTF-8",TRUE,TRUE,TRUE,TRUE
"atom",315,"unequal_control","C.UTF-8",FALSE,FALSE,FALSE,FALSE
"atom",316,"forward_equal","C.UTF-8",TRUE,TRUE,TRUE,TRUE
"atom",316,"reverse_equal","C.UTF-8",TRUE,TRUE,TRUE,TRUE
"atom",316,"reflexivity","C.UTF-8",TRUE,TRUE,TRUE,TRUE
"atom",316,"unequal_control","C.UTF-8",FALSE,FALSE,FALSE,FALSE
"atom",317,"forward_equal","C.UTF-8",TRUE,TRUE,TRUE,TRUE
"atom",317,"reverse_equal","C.UTF-8",TRUE,TRUE,TRUE,TRUE
"atom",317,"reflexivity","C.UTF-8",TRUE,TRUE,TRUE,TRUE
"atom",317,"unequal_control","C.UTF-8",FALSE,FALSE,FALSE,FALSE
"atom",318,"forward_equal","C.UTF-8",TRUE,TRUE,TRUE,TRUE
"atom",318,"reverse_equal","C.UTF-8",TRUE,TRUE,TRUE,TRUE
"atom",318,"reflexivity","C.UTF-8",TRUE,TRUE,TRUE,TRUE
"atom",318,"unequal_control","C.UTF-8",FALSE,FALSE,FALSE,FALSE
"atom",319,"forward_equal","C.UTF-8",TRUE,FALSE,TRUE,TRUE
"atom",319,"reverse_equal","C.UTF-8",TRUE,FALSE,TRUE,TRUE
"atom",319,"reflexivity","C.UTF-8",TRUE,TRUE,TRUE,TRUE
"atom",319,"unequal_control","C.UTF-8",FALSE,FALSE,FALSE,FALSE
"atom",320,"forward_equal","C.UTF-8",TRUE,FALSE,TRUE,TRUE
"atom",320,"reverse_equal","C.UTF-8",TRUE,FALSE,TRUE,TRUE
"atom",320,"reflexivity","C.UTF-8",TRUE,TRUE,TRUE,TRUE
"atom",320,"unequal_control","C.UTF-8",FALSE,FALSE,FALSE,FALSE
"atom",321,"forward_equal","C.UTF-8",TRUE,FALSE,TRUE,TRUE
"atom",321,"reverse_equal","C.UTF-8",TRUE,FALSE,TRUE,TRUE
"atom",321,"reflexivity","C.UTF-8",TRUE,TRUE,TRUE,TRUE
"atom",321,"unequal_control","C.UTF-8",FALSE,FALSE,FALSE,FALSE
"atom",322,"forward_equal","C.UTF-8",TRUE,FALSE,TRUE,TRUE
"atom",322,"reverse_equal","C.UTF-8",TRUE,FALSE,TRUE,TRUE
"atom",322,"reflexivity","C.UTF-8",TRUE,TRUE,TRUE,TRUE
"atom",322,"unequal_control","C.UTF-8",FALSE,FALSE,FALSE,FALSE
"atom",323,"forward_equal","C.UTF-8",TRUE,FALSE,TRUE,TRUE
"atom",323,"reverse_equal","C.UTF-8",TRUE,FALSE,TRUE,TRUE
"atom",323,"reflexivity","C.UTF-8",TRUE,TRUE,TRUE,TRUE
"atom",323,"unequal_control","C.UTF-8",FALSE,FALSE,FALSE,FALSE
"atom",324,"forward_equal","C.UTF-8",TRUE,FALSE,TRUE,TRUE
"atom",324,"reverse_equal","C.UTF-8",TRUE,FALSE,TRUE,TRUE
"atom",324,"reflexivity","C.UTF-8",TRUE,TRUE,TRUE,TRUE
"atom",324,"unequal_control","C.UTF-8",FALSE,FALSE,FALSE,FALSE
"atom",325,"forward_equal","C.UTF-8",TRUE,TRUE,TRUE,TRUE
"atom",325,"reverse_equal","C.UTF-8",TRUE,TRUE,TRUE,TRUE
"atom",325,"reflexivity","C.UTF-8",TRUE,TRUE,TRUE,TRUE
"atom",325,"unequal_control","C.UTF-8",FALSE,FALSE,FALSE,FALSE
"atom",326,"forward_equal","C.UTF-8",TRUE,TRUE,TRUE,TRUE
"atom",326,"reverse_equal","C.UTF-8",TRUE,TRUE,TRUE,TRUE
"atom",326,"reflexivity","C.UTF-8",TRUE,TRUE,TRUE,TRUE
"atom",326,"unequal_control","C.UTF-8",FALSE,FALSE,FALSE,FALSE
"atom",327,"forward_equal","C.UTF-8",TRUE,FALSE,TRUE,TRUE
"atom",327,"reverse_equal","C.UTF-8",TRUE,FALSE,TRUE,TRUE
"atom",327,"reflexivity","C.UTF-8",TRUE,TRUE,TRUE,TRUE
"atom",327,"unequal_control","C.UTF-8",FALSE,FALSE,FALSE,FALSE
"atom",328,"forward_equal","C.UTF-8",TRUE,FALSE,TRUE,TRUE
"atom",328,"reverse_equal","C.UTF-8",TRUE,FALSE,TRUE,TRUE
"atom",328,"reflexivity","C.UTF-8",TRUE,TRUE,TRUE,TRUE
"atom",328,"unequal_control","C.UTF-8",FALSE,FALSE,FALSE,FALSE
"atom",329,"forward_equal","C.UTF-8",TRUE,TRUE,TRUE,TRUE
"atom",329,"reverse_equal","C.UTF-8",TRUE,TRUE,TRUE,TRUE
"atom",329,"reflexivity","C.UTF-8",TRUE,TRUE,TRUE,TRUE
"atom",329,"unequal_control","C.UTF-8",FALSE,FALSE,FALSE,FALSE
"atom",330,"forward_equal","C.UTF-8",TRUE,FALSE,TRUE,TRUE
"atom",330,"reverse_equal","C.UTF-8",TRUE,FALSE,TRUE,TRUE
"atom",330,"reflexivity","C.UTF-8",TRUE,TRUE,TRUE,TRUE
"atom",330,"unequal_control","C.UTF-8",FALSE,FALSE,FALSE,FALSE
"atom",331,"forward_equal","C.UTF-8",TRUE,TRUE,TRUE,TRUE
"atom",331,"reverse_equal","C.UTF-8",TRUE,TRUE,TRUE,TRUE
"atom",331,"reflexivity","C.UTF-8",TRUE,TRUE,TRUE,TRUE
"atom",331,"unequal_control","C.UTF-8",FALSE,FALSE,FALSE,FALSE
"atom",332,"forward_equal","C.UTF-8",TRUE,TRUE,TRUE,TRUE
"atom",332,"reverse_equal","C.UTF-8",TRUE,TRUE,TRUE,TRUE
"atom",332,"reflexivity","C.UTF-8",TRUE,TRUE,TRUE,TRUE
"atom",332,"unequal_control","C.UTF-8",FALSE,FALSE,FALSE,FALSE
"atom",333,"forward_equal","C.UTF-8",TRUE,FALSE,TRUE,TRUE
"atom",333,"reverse_equal","C.UTF-8",TRUE,FALSE,TRUE,TRUE
"atom",333,"reflexivity","C.UTF-8",TRUE,TRUE,TRUE,TRUE
"atom",333,"unequal_control","C.UTF-8",FALSE,FALSE,FALSE,FALSE
"atom",334,"forward_equal","C.UTF-8",TRUE,FALSE,TRUE,TRUE
"atom",334,"reverse_equal","C.UTF-8",TRUE,FALSE,TRUE,TRUE
"atom",334,"reflexivity","C.UTF-8",TRUE,TRUE,TRUE,TRUE
"atom",334,"unequal_control","C.UTF-8",FALSE,FALSE,FALSE,FALSE
"atom",335,"forward_equal","C.UTF-8",TRUE,TRUE,TRUE,TRUE
"atom",335,"reverse_equal","C.UTF-8",TRUE,TRUE,TRUE,TRUE
"atom",335,"reflexivity","C.UTF-8",TRUE,TRUE,TRUE,TRUE
"atom",335,"unequal_control","C.UTF-8",FALSE,FALSE,FALSE,FALSE
"atom",336,"forward_equal","C.UTF-8",TRUE,FALSE,TRUE,TRUE
"atom",336,"reverse_equal","C.UTF-8",TRUE,FALSE,TRUE,TRUE
"atom",336,"reflexivity","C.UTF-8",TRUE,TRUE,TRUE,TRUE
"atom",336,"unequal_control","C.UTF-8",FALSE,FALSE,FALSE,FALSE
"atom",337,"forward_equal","C.UTF-8",TRUE,TRUE,TRUE,TRUE
"atom",337,"reverse_equal","C.UTF-8",TRUE,TRUE,TRUE,TRUE
"atom",337,"reflexivity","C.UTF-8",TRUE,TRUE,TRUE,TRUE
"atom",337,"unequal_control","C.UTF-8",FALSE,FALSE,FALSE,FALSE
"atom",338,"forward_equal","C.UTF-8",TRUE,TRUE,TRUE,TRUE
"atom",338,"reverse_equal","C.UTF-8",TRUE,TRUE,TRUE,TRUE
"atom",338,"reflexivity","C.UTF-8",TRUE,TRUE,TRUE,TRUE
"atom",338,"unequal_control","C.UTF-8",FALSE,FALSE,FALSE,FALSE
"atom",339,"forward_equal","C.UTF-8",TRUE,TRUE,TRUE,TRUE
"atom",339,"reverse_equal","C.UTF-8",TRUE,TRUE,TRUE,TRUE
"atom",339,"reflexivity","C.UTF-8",TRUE,TRUE,TRUE,TRUE
"atom",339,"unequal_control","C.UTF-8",FALSE,FALSE,FALSE,FALSE
"atom",340,"forward_equal","C.UTF-8",TRUE,TRUE,TRUE,TRUE
"atom",340,"reverse_equal","C.UTF-8",TRUE,TRUE,TRUE,TRUE
"atom",340,"reflexivity","C.UTF-8",TRUE,TRUE,TRUE,TRUE
"atom",340,"unequal_control","C.UTF-8",FALSE,FALSE,FALSE,FALSE
"atom",341,"forward_equal","C.UTF-8",TRUE,TRUE,TRUE,TRUE
"atom",341,"reverse_equal","C.UTF-8",TRUE,TRUE,TRUE,TRUE
"atom",341,"reflexivity","C.UTF-8",TRUE,TRUE,TRUE,TRUE
"atom",341,"unequal_control","C.UTF-8",FALSE,FALSE,FALSE,FALSE
"atom",342,"forward_equal","C.UTF-8",TRUE,TRUE,TRUE,TRUE
"atom",342,"reverse_equal","C.UTF-8",TRUE,TRUE,TRUE,TRUE
"atom",342,"reflexivity","C.UTF-8",TRUE,TRUE,TRUE,TRUE
"atom",342,"unequal_control","C.UTF-8",FALSE,FALSE,FALSE,FALSE
"atom",343,"forward_equal","C.UTF-8",TRUE,FALSE,TRUE,TRUE
"atom",343,"reverse_equal","C.UTF-8",TRUE,FALSE,TRUE,TRUE
"atom",343,"reflexivity","C.UTF-8",TRUE,TRUE,TRUE,TRUE
"atom",343,"unequal_control","C.UTF-8",FALSE,FALSE,FALSE,FALSE
"atom",344,"forward_equal","C.UTF-8",TRUE,FALSE,TRUE,TRUE
"atom",344,"reverse_equal","C.UTF-8",TRUE,FALSE,TRUE,TRUE
"atom",344,"reflexivity","C.UTF-8",TRUE,TRUE,TRUE,TRUE
"atom",344,"unequal_control","C.UTF-8",FALSE,FALSE,FALSE,FALSE
"atom",345,"forward_equal","C.UTF-8",TRUE,FALSE,TRUE,TRUE
"atom",345,"reverse_equal","C.UTF-8",TRUE,FALSE,TRUE,TRUE
"atom",345,"reflexivity","C.UTF-8",TRUE,TRUE,TRUE,TRUE
"atom",345,"unequal_control","C.UTF-8",FALSE,FALSE,FALSE,FALSE
"atom",346,"forward_equal","C.UTF-8",TRUE,FALSE,TRUE,TRUE
"atom",346,"reverse_equal","C.UTF-8",TRUE,FALSE,TRUE,TRUE
"atom",346,"reflexivity","C.UTF-8",TRUE,TRUE,TRUE,TRUE
"atom",346,"unequal_control","C.UTF-8",FALSE,FALSE,FALSE,FALSE
"atom",347,"forward_equal","C.UTF-8",TRUE,FALSE,TRUE,TRUE
"atom",347,"reverse_equal","C.UTF-8",TRUE,FALSE,TRUE,TRUE
"atom",347,"reflexivity","C.UTF-8",TRUE,TRUE,TRUE,TRUE
"atom",347,"unequal_control","C.UTF-8",FALSE,FALSE,FALSE,FALSE
"atom",348,"forward_equal","C.UTF-8",TRUE,FALSE,TRUE,TRUE
"atom",348,"reverse_equal","C.UTF-8",TRUE,FALSE,TRUE,TRUE
"atom",348,"reflexivity","C.UTF-8",TRUE,TRUE,TRUE,TRUE
"atom",348,"unequal_control","C.UTF-8",FALSE,FALSE,FALSE,FALSE
"atom",349,"forward_equal","C.UTF-8",TRUE,TRUE,TRUE,TRUE
"atom",349,"reverse_equal","C.UTF-8",TRUE,TRUE,TRUE,TRUE
"atom",349,"reflexivity","C.UTF-8",TRUE,TRUE,TRUE,TRUE
"atom",349,"unequal_control","C.UTF-8",FALSE,FALSE,FALSE,FALSE
"atom",350,"forward_equal","C.UTF-8",TRUE,TRUE,TRUE,TRUE
"atom",350,"reverse_equal","C.UTF-8",TRUE,TRUE,TRUE,TRUE
"atom",350,"reflexivity","C.UTF-8",TRUE,TRUE,TRUE,TRUE
"atom",350,"unequal_control","C.UTF-8",FALSE,FALSE,FALSE,FALSE
"atom",351,"forward_equal","C.UTF-8",TRUE,FALSE,TRUE,TRUE
"atom",351,"reverse_equal","C.UTF-8",TRUE,FALSE,TRUE,TRUE
"atom",351,"reflexivity","C.UTF-8",TRUE,TRUE,TRUE,TRUE
"atom",351,"unequal_control","C.UTF-8",FALSE,FALSE,FALSE,FALSE
"atom",352,"forward_equal","C.UTF-8",TRUE,FALSE,TRUE,TRUE
"atom",352,"reverse_equal","C.UTF-8",TRUE,FALSE,TRUE,TRUE
"atom",352,"reflexivity","C.UTF-8",TRUE,TRUE,TRUE,TRUE
"atom",352,"unequal_control","C.UTF-8",FALSE,FALSE,FALSE,FALSE
"atom",353,"forward_equal","C.UTF-8",TRUE,TRUE,TRUE,TRUE
"atom",353,"reverse_equal","C.UTF-8",TRUE,TRUE,TRUE,TRUE
"atom",353,"reflexivity","C.UTF-8",TRUE,TRUE,TRUE,TRUE
"atom",353,"unequal_control","C.UTF-8",FALSE,FALSE,FALSE,FALSE
"atom",354,"forward_equal","C.UTF-8",TRUE,FALSE,TRUE,TRUE
"atom",354,"reverse_equal","C.UTF-8",TRUE,FALSE,TRUE,TRUE
"atom",354,"reflexivity","C.UTF-8",TRUE,TRUE,TRUE,TRUE
"atom",354,"unequal_control","C.UTF-8",FALSE,FALSE,FALSE,FALSE
"atom",355,"forward_equal","C.UTF-8",TRUE,TRUE,TRUE,TRUE
"atom",355,"reverse_equal","C.UTF-8",TRUE,TRUE,TRUE,TRUE
"atom",355,"reflexivity","C.UTF-8",TRUE,TRUE,TRUE,TRUE
"atom",355,"unequal_control","C.UTF-8",FALSE,FALSE,FALSE,FALSE
"atom",356,"forward_equal","C.UTF-8",TRUE,TRUE,TRUE,TRUE
"atom",356,"reverse_equal","C.UTF-8",TRUE,TRUE,TRUE,TRUE
"atom",356,"reflexivity","C.UTF-8",TRUE,TRUE,TRUE,TRUE
"atom",356,"unequal_control","C.UTF-8",FALSE,FALSE,FALSE,FALSE
"atom",357,"forward_equal","C.UTF-8",TRUE,FALSE,TRUE,TRUE
"atom",357,"reverse_equal","C.UTF-8",TRUE,FALSE,TRUE,TRUE
"atom",357,"reflexivity","C.UTF-8",TRUE,TRUE,TRUE,TRUE
"atom",357,"unequal_control","C.UTF-8",FALSE,FALSE,FALSE,FALSE
"atom",358,"forward_equal","C.UTF-8",TRUE,FALSE,TRUE,TRUE
"atom",358,"reverse_equal","C.UTF-8",TRUE,FALSE,TRUE,TRUE
"atom",358,"reflexivity","C.UTF-8",TRUE,TRUE,TRUE,TRUE
"atom",358,"unequal_control","C.UTF-8",FALSE,FALSE,FALSE,FALSE
"atom",359,"forward_equal","C.UTF-8",TRUE,TRUE,TRUE,TRUE
"atom",359,"reverse_equal","C.UTF-8",TRUE,TRUE,TRUE,TRUE
"atom",359,"reflexivity","C.UTF-8",TRUE,TRUE,TRUE,TRUE
"atom",359,"unequal_control","C.UTF-8",FALSE,FALSE,FALSE,FALSE
"atom",360,"forward_equal","C.UTF-8",TRUE,FALSE,TRUE,TRUE
"atom",360,"reverse_equal","C.UTF-8",TRUE,FALSE,TRUE,TRUE
"atom",360,"reflexivity","C.UTF-8",TRUE,TRUE,TRUE,TRUE
"atom",360,"unequal_control","C.UTF-8",FALSE,FALSE,FALSE,FALSE
"atom",361,"forward_equal","C.UTF-8",TRUE,TRUE,TRUE,TRUE
"atom",361,"reverse_equal","C.UTF-8",TRUE,TRUE,TRUE,TRUE
"atom",361,"reflexivity","C.UTF-8",TRUE,TRUE,TRUE,TRUE
"atom",361,"unequal_control","C.UTF-8",FALSE,FALSE,FALSE,FALSE
"atom",362,"forward_equal","C.UTF-8",TRUE,TRUE,TRUE,TRUE
"atom",362,"reverse_equal","C.UTF-8",TRUE,TRUE,TRUE,TRUE
"atom",362,"reflexivity","C.UTF-8",TRUE,TRUE,TRUE,TRUE
"atom",362,"unequal_control","C.UTF-8",FALSE,FALSE,FALSE,FALSE
"atom",363,"forward_equal","C.UTF-8",TRUE,TRUE,TRUE,TRUE
"atom",363,"reverse_equal","C.UTF-8",TRUE,TRUE,TRUE,TRUE
"atom",363,"reflexivity","C.UTF-8",TRUE,TRUE,TRUE,TRUE
"atom",363,"unequal_control","C.UTF-8",FALSE,FALSE,FALSE,FALSE
"atom",364,"forward_equal","C.UTF-8",TRUE,TRUE,TRUE,TRUE
"atom",364,"reverse_equal","C.UTF-8",TRUE,TRUE,TRUE,TRUE
"atom",364,"reflexivity","C.UTF-8",TRUE,TRUE,TRUE,TRUE
"atom",364,"unequal_control","C.UTF-8",FALSE,FALSE,FALSE,FALSE
"atom",365,"forward_equal","C.UTF-8",TRUE,TRUE,TRUE,TRUE
"atom",365,"reverse_equal","C.UTF-8",TRUE,TRUE,TRUE,TRUE
"atom",365,"reflexivity","C.UTF-8",TRUE,TRUE,TRUE,TRUE
"atom",365,"unequal_control","C.UTF-8",FALSE,FALSE,FALSE,FALSE
"atom",366,"forward_equal","C.UTF-8",TRUE,TRUE,TRUE,TRUE
"atom",366,"reverse_equal","C.UTF-8",TRUE,TRUE,TRUE,TRUE
"atom",366,"reflexivity","C.UTF-8",TRUE,TRUE,TRUE,TRUE
"atom",366,"unequal_control","C.UTF-8",FALSE,FALSE,FALSE,FALSE
"atom",367,"forward_equal","C.UTF-8",TRUE,FALSE,TRUE,TRUE
"atom",367,"reverse_equal","C.UTF-8",TRUE,FALSE,TRUE,TRUE
"atom",367,"reflexivity","C.UTF-8",TRUE,TRUE,TRUE,TRUE
"atom",367,"unequal_control","C.UTF-8",FALSE,FALSE,FALSE,FALSE
"atom",368,"forward_equal","C.UTF-8",TRUE,FALSE,TRUE,TRUE
"atom",368,"reverse_equal","C.UTF-8",TRUE,FALSE,TRUE,TRUE
"atom",368,"reflexivity","C.UTF-8",TRUE,TRUE,TRUE,TRUE
"atom",368,"unequal_control","C.UTF-8",FALSE,FALSE,FALSE,FALSE
"atom",369,"forward_equal","C.UTF-8",TRUE,FALSE,TRUE,TRUE
"atom",369,"reverse_equal","C.UTF-8",TRUE,FALSE,TRUE,TRUE
"atom",369,"reflexivity","C.UTF-8",TRUE,TRUE,TRUE,TRUE
"atom",369,"unequal_control","C.UTF-8",FALSE,FALSE,FALSE,FALSE
"atom",370,"forward_equal","C.UTF-8",TRUE,FALSE,TRUE,TRUE
"atom",370,"reverse_equal","C.UTF-8",TRUE,FALSE,TRUE,TRUE
